2,"हम रहें या ना रहें कल 
कल याद आयेंगे ये पल 
पल ये हैं प्यार के पल 
चल आ मेरे संग चल 
चल सोंचे क्या 
छोटी सी है ज़िन्दगी 
कल मिल जाए तो होगी ख़ुशनसीबी 
हम रहें या ना रहें याद आयेंगे ये पल  

हम रहें या ना रहें कल 
कल याद आयेंगे ये पल 
पल ये हैं प्यार के पल 
चल आ मेरे संग चल 
चल सोंचे क्या 
छोटी सी है ज़िन्दगी 
कल मिल जाए तो होगी ख़ुशनसीबी 
हम रहें या ना रहें याद आयेंगे ये पल  

शाम का आँचल ओढ़ के आयी देखो वो रात सुहानी 
आ लिख दें हम दोनों मिलके अपनी ये प्रेम कहानी 
हम रहें या ना रहें याद आयेंगे ये पल 

आने वाली सुबह जाने रंग क्या लाये दीवानी 
मेरी चाहत को रख लेना जैसे कोई निशानी 
हम रहें या ना रहें याद आयेंगे ये पल 

हम रहें या ना रहें कल 
कल याद आयेंगे ये पल 
पल ये हैं प्यार के पल 
चल आ मेरे संग चल 
चल सोंचे क्या 
छोटी सी है ज़िन्दगी 
कल मिल जाए तो होगी ख़ुशनसीबी 
हम रहें या ना रहें याद आयेंगे ये पल 

हम रहें या ना रहें याद आयेंगे ये पल
",D
2,"ना कोई मौसम तुमसे अच्छा
ओ ना कोई मंज़र तुमसे अच्छा
हाँ रहना है संग रे..
तुम जो मिले तुम जो मिले
तू लगी ज़िन्दगी ये नयी नयी
अब ना तुम बिन जी पाउँगा
तुम तोड़ो ना दिल मेरा
नहीं जीना यूँ तेरे बिन 
तुम तोड़ो ना दिल मेरा
नहीं जीना यूँ तेरे बिन 

तुम तोड़ो ना दिल मेरा
नहीं जीना यूँ तेरे बिन 
तुम तोड़ो ना मेरा दिल
नहीं जीना यूँ तेरे बिन 

तुम तोड़ो ना दिल मेरा
नहीं जीना यूँ तेरे बिन 
तुम तोड़ो ना दिल मेरा
नहीं जीना यूँ तेरे बिन 

ओ तुम बिन मैं देखूं तो
क्या से क्या हो बैठा
तुम को जो खोया तो, खुदको भी खो बैठा
मुझको तू ढूंढे, तो खुदको मैं पा लूंगा
मैं तेरे बदले में जन्नत भी ना लूंगा
तुम तोड़ो ना दिल मेरा

ओ ओ ओ…

सपनों के बिन आँखों की जैसे क़ीमत कोई ना
वैसे हूँ मैं तेरे बिन, मेरी चाहत कोई ना
दर्दों का एक कहना है
सांसें जिसको कहता हूँ
तेरी सूरत मरहम है
दूजी राहत कोई ना

चंदा कैसे हासिल होगा ये बता
फूलों का क़िस्सा से क्या है वास्ता
तू ना देखना ख्वाब रेशम के
तेरे ना आंसू हैं ग़म के

तुम तोड़ो ना दिल मेरा
नहीं जीना यूँ तेरे बिन 
तुम तोड़ो ना दिल मेरा
नहीं जीना यूँ तेरे बिन 

ओ तुम तोड़ो ना दिल मेरा
नहीं जीना यूँ तेरे बिन
नहीं जीना तेरे बिना
बिन तेरे बैमानी है मेरी ज़िन्दगानी
ना तोड़ो दिल मेरा
",D
2,"
बेईमान, दिल बड़ा बेइमान 
होता नहीं आसान इसे है समझाना 
बेईमान, दिल बड़ा बेइमान 
तेरे लिए शैतान 
मेरी ना एक माना 
दिल जीते या मैं जीतू
देखूंगी देखेगा तू 
लो दिल से शर्त लग गयी 
मुझे तो तेरी लत लग गयी … लग गयी 
ज़माना कहे लत ये गलत लग गयी 
मुझे तो तेरी लत लग गयी … लग गयी
ज़माना कहे लत ये गलत लग गयी 
मुझे तो तेरी लत लग गयी … लग गयी
आ आ आ आह येह …
रोकू जितना उतनी बगावत हो 
लगता है ऐसा हाले दिल की तुम ज़रुरत हो 
लगता है ऐसा हाले दिल की तुम ज़रुरत हो 
मुझको भी तू ज़रूरी 
तू भी नशें में पूरी 
ओ कैसी ये तलब लग गयी 
मुझे तो तेरी लत लग गयी … लग गयी
ज़माना कहे लत ये गलत लग गयी
ज़माना कहे लत ये गलत लग गयी
मुझे तो तेरी लत लग गयी … लग गयी
ज़माना कहे लत ये गलत लग गयी
ज़माना कहे लत ये गलत लग गयी
मुझे तो तेरी …
एक तू, एक मैं, एक बात हुई अपनी 
हैरान है क्यूँ सारा जहां 
जो रात हुई अपनी
जो रात हुई अपनी
मुझे तो आके मिला 
तो ये हुआ है सिल 
की सौ तोहमत लग गयी 
 मुझे तो तेरी लत लग गयी … लग गयी
ज़माना कहे लत ये गलत लग गयी 
ज़माना कहे लत ये गलत लग गयी 
मुझे तो तेरी आ आ आ आह येह 
आ आ आ आह येह आ आ आ लत लग गयी 
आ आ आ आह येह आ आ आ लत लग गयी 
मुझे तो तेरी…
",E
2,"मेरी राहों में पड़े 
तेरे पैरों के निशान 
ने कहा ने कहा

तेरी साँसों से जुडी 
मेरी साँसों की वफ़ा 
ने कहा ने कहा 

गिरते उन आंसुओं में 
कुछ तो तुझसा लगे हैं
इन अश्कों में मैं ना होता 

अगर तू होता तो, ना रोते हम 
अगर तू होता तो, ना रोते हम 
अगर तू होता तो, ना रोते हम 
अगर तू होता तो, ना रोते हम 

पाऊँ को थे मिले ज़मीन की तरह 
आँखों में क्यूँ हुए नमी की तरह 
दिल को तुम कहते थे ख़ुदा का है घर 
छोड़ के क्यूँ गए अजनबी की तरह 

गिरते उन आंसुओं में 
कुछ तो तुझसा लगे हैं
इन अश्कों में मैं ना होता 

अगर तू होता तो, ना रोते हम 
अगर तू होता तो, ना रोते हम 
अगर तू होता तो, ना रोते हम 
अगर तू होता तो, ना रोते हम

बिन तेरे देखूं मैं, ज़रा सा लगूं
ग़म से ही आजकल भरा सा लगूं 
छोड़ दे साथ ना ज़िन्दगी में 
सोच के बात ये, डरा सा लगूं 

गिरते उन आंसुओं में 
कुछ तो तुझसा लगे हैं
इन अश्कों में मैं ना होता 

अगर तू होता तो, ना रोते हम 
अगर तू होता तो, ना रोते हम 
अगर तू होता तो, ना रोते हम 
अगर तू होता तो, ना रोते हम
",D
2," अंखियाँ कहे रोले रोले 
दिल गाये दर्द तू धो ले 
रब रूठा रूठा रब सा साजना 
कैसी रुसवाई लग गयी 
रूह की परछाई हट गयी 
क्यों प्यार पराया कर गया साजना 
आस कैसे तोड़े, सांस कैसे छोड़े 
देखूं तेरा रास्ता, आ भी जा 
सजना वे सजना वे 
तेरे बिन जीना नहीं 
हो… 
सजना वे सजना वे 
तेरे बिन जीना नहीं 
हो… 
जीना चाहूँ, जी ना पाउं
तू नहीं कुछ नहीं 
सजना वे सजना वे 
तेरे बिन जीना नहीं 
हो… 
सजना वे सजना वे 
तेरे बिन जीना नहीं 
हो… 
अंखियाँ कहे रोले रोले 
दिल गाये दर्द तू धो ले 
रब रूठा रूठा रब सा साजना 
कई और शिकस्त सहूंगा 
क़िस्मत को हारा के रहूँगा 
जो शहुर है, जो गुरूर है 
उसको मिटा के रहूँगा 
तुझे तो मैं पा के रहूँगा 
या खुद को मिटा के रहूँगा 
जो नसीब का परिणाम है 
जान के मैं रहूँगा 
अंखियाँ कहे रोले रोले 
दिल गाये दर्द तू धो ले 
रब रूठा रूठा रब सा साजना 
कैसी रुसवाई लग गयी 
रूह की परछाई हट गयी 
क्यों प्यार पराया कर गया साजना 
आस कैसे तोड़े, सांस कैसे छोड़े 
देखूं तेरा रास्ता, आ भी जा 
सजना वे सजना वे 
तेरे बिन जीना नहीं 
हो… 
सजना वे सजना वे 
तेरे बिन जीना नहीं 
हो… 
जीना चाहूँ, जी ना पाउं
तू नहीं कुछ नहीं 
सजना वे सजना वे 
तेरे बिन जीना नहीं 
हो… 
सजना वे सजना वे 
तेरे बिन जीना नहीं
साजन साजन मैं करूँ 
मेरा साजन है उस पार 
साजन साजन मैं करूँ 
मेरा साजन है उस पार
",D
2,"सांवरिया.. सांवरिया..
सांवरिया.. सांवरिया..

रस के भरे तोरे नैन सांवरिया 
रस के भरे तोरे नैन .. 

तड़पत हूँ दिन रैन सांवरिया 
तड़पत हूँ दिन रैन .. 
बिन देखे नाही चैन सांवरिया 
बिन देखे नाही चैन .. 

ओ रस के भरे तोरे नैन सांवरिया 
रस के भरे तोरे नैन .. 
तिरकिट धा धा धा .. तिरकिट धा .. 
दर्द जिया का कासे कहूं मैं 
टीस मैं कैसे बोलूँ 
पिया बिना मैं जोगन जोगन 
बन के बावरिया डोलूँ 
और ना कर बेचैन सांवरिया सांवरिया
रस के भरे तोरे नैन सांवरिया 
तोहरी खातिर सेज सजाई 
ख़ुशबू फुलवा .. फुलवा 
अंग अंग मोरे गंध तिहारे 
बहियाँ झूला झुलवा 
हुई सुहागन रैन सांवरिया 
हुई सुहागन रैन .. 
ओ रस के भरे तोरे नैन सांवरिया 

रस के भरे तोरे नैन.. 
",D
2,"ख़्वाब सजाने दो 
फिर ख़्वाबों को आँखों से
नींद चुराने दो…

ख़ामोशियाँ रखती हैं
अपनी भी एक जुबां
ख़ामोशी को चुपके से
सब कह जाने दो

कुछ तो हुआ है
ये क्या हुआ
जो ना पता है
ये जो हुआ
कुछ तो हुआ है
समझो कुछ समझो ना
",C
2," दीवारें ऊंची हैं गालियां हैं तंग 
लम्बी डगर है पर हिम्मत है संग 
पाऊं पे छाले हैं सांसें बुलंद 
लड़ने चली हूँ आज़ादी कि जंग 
बेख़ौफ़ आज़ाद है जीना मुझे 
बेख़ौफ़ आज़ाद है रहना मुझे 
बेख़ौफ़ आज़ाद है जीना मुझे 
बेख़ौफ़ आज़ाद है रहना मुझे 
रीति कि ज़ंजीरें खा गयी ज़ंग 
न्याय के मंदिर भी हो गए भंग 
ज़माना चले ना चले मेरे संग 
बोलूंगी हल्ला, आवाज़ दबंग 
बेख़ौफ़ आज़ाद है जीना मुझे 
बेख़ौफ़ आज़ाद है रहना मुझे 
बेख़ौफ़ आज़ाद है जीना मुझे 
बेख़ौफ़ आज़ाद है रहना मुझे 
चोटें जिस्म पर मरहम उमंग 
लाश नहीं हूँ मन ज़िंदा पतंग 
दिल में उमीदें और ख़ुशियों के रंग 
हर आंसू बनेगा इक नयी तरंग 
बेख़ौफ़ आज़ाद है जीना मुझे 
बेख़ौफ़ आज़ाद है रहना मुझे 
बेख़ौफ़ आज़ाद है जीना मुझे 
बेख़ौफ़ आज़ाद है रहना मुझे 
दीवारें ऊंची हैं गालियां हैं तंग 
लम्बी डगर है पर हिम्मत है संग 
पाऊं पे छाले हैं सांसें बुलंद 
लड़ने चली हूँ आज़ादी कि जंग 
बेख़ौफ़ आज़ाद है जीना मुझे 
बेख़ौफ़ आज़ाद है रहना मुझे 
बेख़ौफ़ आज़ाद है जीना मुझे 
बेख़ौफ़ आज़ाद है रहना मुझे 


",E
2,"आहिस्ता आहिस्ता महफ़िलें मेरी
सूनी हो गयीं, खो गयीं 
ज़माना था
थी रौशनी 
अब सायों में है 
गुज़री एक शाम फिर, तनहा मेरी  
ओ आहिस्ता आहिस्ता सब 
सब गए संग छोड़ के 
ये राहें हुई कब जुदा 
ना जाने किस मोड़ पे 
एक लम्हा भी ना मिला 
कह पाते कुछ हम 
और ये सब हुआ आहिस्ता आहिस्ता
आहिस्ता आहिस्ता 
अब होके तन्हा 
मैं हूँ और ज़िन्दगी ख़ामोशी कि 
ओ आहिस्ता आहिस्ता सब 
सब गए संग छोड़ के 
ये राहें हुई कब जुदा 
ना जाने किस मोड़ पे 
एक लम्हा भी ना मिला 
कह पाते कुछ हम 
और ये सब हुआ आहिस्ता आहिस्ता
आहिस्ता आहिस्ता गुज़रा है कल 
बिखरी हैं टुकड़ों में अब यादें तेरी 
ओ आहिस्ता आहिस्ता सब 
सब गए संग छोड़ के 
ये राहें हुई कब जुदा 
ना जाने किस मोड़ पे 
एक लम्हा भी ना मिला 
कह पाते कुछ हम 
और ये सब हुआ आहिस्ता आहिस्ता
",D
2,"बेतहाशा तू याद आता है 
जाने क्या होना है तेरे मेरे दरमियाँ 
मुझसे ही मुझको तू चुराता है 
जाने क्या होना है तेरे मेरे दरमियाँ  

इश्के दी लत तडपावे 
दिल ना लगे जब दिल लग जावे 
इश्के दी लत तडपावे 
दिल ना लगे जब दिल लग जावे   

क्यूँ चाँद से हो जोड़े उमीदें 
इक दुसरे से आ रौशनी लें 
क्यूँ हम अलग यूँ लेते हैं सांसें
इक सांस में ही आ दोनों जी लें 
ऐसे मिले फिर ना हो जुदा 

इश्के दी लत तडपावे  
दिल न लगे जब दिल लग जावे 
इश्के दी लत तडपावे 
दिल न लगे जब दिल लग जावे  
",D
